date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2013-08-02,3.8,3.84,3.77,3.8,13413663,13413663,-0.01,-0.262,3.7951,"Aug 2, 13",0.5833333333333334
2013-08-05,3.83,3.84,3.8,3.82,11674526,11674526,0.02,0.526,3.8177,"Aug 5, 13",0.5916666666666667
2013-08-06,3.81,3.82,3.71,3.72,19355884,19355884,-0.1,-2.618,3.7404,"Aug 6, 13",0.5500000000000002
2013-08-07,3.68,3.7,3.57,3.69,27530077,27530077,-0.03,-0.806,3.633,"Aug 7, 13",0.5375000000000001
2013-08-08,3.71,3.73,3.61,3.71,16942583,16942583,0.02,0.542,3.6648,"Aug 8, 13",0.5458333333333334
2013-08-09,3.69,3.7,3.63,3.65,13656326,13656326,-0.06,-1.617,3.6662,"Aug 9, 13",0.5208333333333334
2013-08-12,3.615,3.72,3.61,3.65,10583219,10583219,0,0,3.6688,"Aug 12, 13",0.5208333333333334
2013-08-13,3.67,3.71,3.63,3.69,12295067,12295067,0.04,1.096,3.6757,"Aug 13, 13",0.5375000000000001
2013-08-14,3.68,3.83,3.65,3.82,32060877,32060877,0.13,3.523,3.7552,"Aug 14, 13",0.5916666666666667
2013-08-15,3.76,3.84,3.65,3.69,28170175,28170175,-0.13,-3.403,3.7328,"Aug 15, 13",0.5375000000000001
2013-08-16,3.69,3.71,3.65,3.66,11628387,11628387,-0.03,-0.813,3.68,"Aug 16, 13",0.5250000000000001
2013-08-19,3.67,3.68,3.59,3.6,14351429,14351429,-0.06,-1.639,3.6264,"Aug 19, 13",0.5000000000000001
2013-08-20,3.62,3.69,3.59,3.63,16638547,16638547,0.03,0.833,3.6364,"Aug 20, 13",0.5125000000000001
2013-08-21,3.62,3.68,3.6,3.61,13950497,13950497,-0.02,-0.551,3.6358,"Aug 21, 13",0.5041666666666667
2013-08-22,3.63,3.65,3.6,3.63,10071382,10071382,0.02,0.554,3.6334,"Aug 22, 13",0.5125000000000001
2013-08-23,3.67,3.74,3.61,3.65,22452616,22452616,0.02,0.551,3.6686,"Aug 23, 13",0.5208333333333334
2013-08-26,3.65,3.66,3.58,3.58,22453830,22453830,-0.07,-1.918,3.6116,"Aug 26, 13",0.49166666666666675
2013-08-27,3.55,3.55,3.33,3.39,51631781,51631781,-0.19,-5.307,3.4044,"Aug 27, 13",0.4125000000000001
2013-08-28,3.35,3.49,3.33,3.42,19456219,19456219,0.03,0.885,3.4316,"Aug 28, 13",0.42500000000000004
2013-08-29,3.43,3.48,3.37,3.38,13395329,13395329,-0.04,-1.17,3.41,"Aug 29, 13",0.4083333333333333
2013-08-30,3.38,3.41,3.25,3.27,31676091,31676091,-0.11,-3.254,3.2814,"Aug 30, 13",0.36250000000000004
2013-09-03,3.32,3.35,3.25,3.27,15532003,15532003,0,0,3.2841,"Sep 3, 13",0.36250000000000004
2013-09-04,3.28,3.34,3.25,3.31,29565950,29565950,0.04,1.223,3.3,"Sep 4, 13",0.37916666666666676
2013-09-05,3.32,3.49,3.3,3.41,23056373,23056373,0.1,3.021,3.4232,"Sep 5, 13",0.42083333333333345
2013-09-06,3.54,3.6,3.43,3.57,35944338,35944338,0.16,4.692,3.5414,"Sep 6, 13",0.4875
2013-09-09,3.63,3.72,3.62,3.69,23623916,23623916,0.12,3.361,3.6808,"Sep 9, 13",0.5375000000000001
2013-09-10,3.78,3.87,3.77,3.87,33177948,33177948,0.18,4.878,3.8278,"Sep 10, 13",0.6125000000000002
2013-09-11,3.87,3.89,3.7367,3.82,23907915,23907915,-0.05,-1.292,3.8214,"Sep 11, 13",0.5916666666666667
2013-09-12,3.76,3.8,3.69,3.75,28777426,28777426,-0.07,-1.832,3.7516,"Sep 12, 13",0.5625000000000001
2013-09-13,3.75,3.87,3.72,3.83,25278596,25278596,0.08,2.133,3.815,"Sep 13, 13",0.5958333333333334
2013-09-16,3.9,3.9,3.79,3.82,30593594,30593594,-0.01,-0.261,3.8629,"Sep 16, 13",0.5916666666666667
2013-09-17,3.83,3.9,3.77,3.85,25590718,25590718,0.03,0.785,3.846,"Sep 17, 13",0.6041666666666667
2013-09-18,3.85,3.95,3.83,3.93,24049833,24049833,0.08,2.078,3.8998,"Sep 18, 13",0.6375000000000002
2013-09-19,3.96,4,3.915,3.95,24252423,24252423,0.02,0.509,3.9597,"Sep 19, 13",0.6458333333333335
2013-09-20,3.91,3.96,3.79,3.83,94537446,94537446,-0.12,-3.038,3.8371,"Sep 20, 13",0.5958333333333334
2013-09-23,3.81,3.87,3.77,3.79,20901540,20901540,-0.04,-1.044,3.8085,"Sep 23, 13",0.5791666666666667
2013-09-24,3.79,3.89,3.75,3.8,21430167,21430167,0.01,0.264,3.8187,"Sep 24, 13",0.5833333333333334
2013-09-25,3.82,3.94,3.79,3.91,23539758,23539758,0.11,2.895,3.8968,"Sep 25, 13",0.6291666666666668
2013-09-26,3.94,3.98,3.88,3.89,17437212,17437212,-0.02,-0.512,3.9258,"Sep 26, 13",0.6208333333333335
2013-09-27,3.87,3.91,3.83,3.86,11405383,11405383,-0.03,-0.771,3.8713,"Sep 27, 13",0.6083333333333334
2013-09-30,3.79,3.86,3.75,3.81,16547233,16547233,-0.05,-1.295,3.8153,"Sep 30, 13",0.5875000000000001
2013-10-01,3.82,3.94,3.81,3.86,26000869,26000869,0.05,1.312,3.888,"Oct 1, 13",0.6083333333333334
2013-10-02,3.83,3.94,3.82,3.9,18562230,18562230,0.04,1.036,3.8981,"Oct 2, 13",0.625
2013-10-03,3.93,3.94,3.86,3.9,25488338,25488338,0,0,3.9041,"Oct 3, 13",0.625
2013-10-04,3.91,3.95,3.89,3.91,17113129,17113129,0.01,0.256,3.9181,"Oct 4, 13",0.6291666666666668
2013-10-07,3.87,3.91,3.83,3.86,16710276,16710276,-0.05,-1.279,3.8802,"Oct 7, 13",0.6083333333333334
2013-10-08,3.87,3.89,3.68,3.72,35903047,35903047,-0.14,-3.627,3.7511,"Oct 8, 13",0.5500000000000002
2013-10-09,3.75,3.75,3.55,3.65,36015490,36015490,-0.07,-1.882,3.5664,"Oct 9, 13",0.5208333333333334
2013-10-10,3.72,3.8,3.72,3.79,23997964,23997964,0.14,3.836,3.7627,"Oct 10, 13",0.5791666666666667
2013-10-11,3.78,3.85,3.75,3.83,17345770,17345770,0.04,1.055,3.8093,"Oct 11, 13",0.5958333333333334
2013-10-14,3.87,4.05,3.85,3.97,63574509,63574509,0.14,3.655,3.965,"Oct 14, 13",0.6541666666666668
2013-10-15,4.03,4.1,4.01,4.02,51957120,51957120,0.05,1.259,4.057,"Oct 15, 13",0.6749999999999999
2013-10-16,4.1,4.1,4.025,4.09,34038975,34038975,0.07,1.741,4.0634,"Oct 16, 13",0.7041666666666667
2013-10-17,4.12,4.13,4.06,4.09,44715674,44715674,0,0,4.0758,"Oct 17, 13",0.7041666666666667
2013-10-18,3.56,3.66,3.51,3.53,108732538,108732538,-0.56,-13.692,3.5974,"Oct 18, 13",0.4708333333333333
2013-10-21,3.56,3.56,3.3,3.37,68809614,68809614,-0.16,-4.533,3.3859,"Oct 21, 13",0.4041666666666668
2013-10-22,3.32,3.34,3.12,3.18,92420091,92420091,-0.19,-5.638,3.1838,"Oct 22, 13",0.3250000000000001
2013-10-23,3.2,3.25,3.04,3.14,65922525,65922525,-0.04,-1.258,3.1529,"Oct 23, 13",0.30833333333333346
2013-10-24,3.205,3.3,3.16,3.23,42954736,42954736,0.09,2.866,3.241,"Oct 24, 13",0.3458333333333334
2013-10-25,3.29,3.39,3.29,3.34,43316097,43316097,0.11,3.406,3.3376,"Oct 25, 13",0.39166666666666666
2013-10-28,3.38,3.39,3.32,3.32,23720135,23720135,-0.02,-0.599,3.3525,"Oct 28, 13",0.3833333333333333
2013-10-29,3.34,3.37,3.32,3.33,15806095,15806095,0.01,0.301,3.343,"Oct 29, 13",0.38750000000000007
2013-10-30,3.35,3.36,3.3,3.3,16149678,16149678,-0.03,-0.901,3.3282,"Oct 30, 13",0.375
2013-10-31,3.31,3.35,3.25,3.34,18008043,18008043,0.04,1.212,3.313,"Oct 31, 13",0.39166666666666666
2013-11-01,3.37,3.37,3.3,3.31,14398660,14398660,-0.03,-0.898,3.3215,"Nov 1, 13",0.37916666666666676
2013-11-04,3.34,3.38,3.29,3.32,16682523,16682523,0.01,0.302,3.3492,"Nov 4, 13",0.3833333333333333
2013-11-05,3.32,3.35,3.29,3.33,13980275,13980275,0.01,0.301,3.328,"Nov 5, 13",0.38750000000000007
2013-11-06,3.33,3.35,3.3,3.32,15039504,15039504,-0.01,-0.3,3.3203,"Nov 6, 13",0.3833333333333333
2013-11-07,3.33,3.33,3.23,3.28,18840739,18840739,-0.04,-1.205,3.269,"Nov 7, 13",0.36666666666666664
2013-11-08,3.26,3.29,3.2,3.27,12038641,12038641,-0.01,-0.305,3.2501,"Nov 8, 13",0.36250000000000004
2013-11-11,3.29,3.34,3.25,3.34,12981476,12981476,0.07,2.141,3.3037,"Nov 11, 13",0.39166666666666666
2013-11-12,3.34,3.45,3.33,3.44,20088899,20088899,0.1,2.994,3.404,"Nov 12, 13",0.43333333333333335
2013-11-13,3.5,3.55,3.46,3.54,28887175,28887175,0.1,2.907,3.5056,"Nov 13, 13",0.4750000000000001
2013-11-14,3.55,3.57,3.47,3.52,15114003,15114003,-0.02,-0.565,3.5228,"Nov 14, 13",0.46666666666666673
2013-11-15,3.5299,3.53,3.48,3.5,11578144,11578144,-0.02,-0.568,3.5029,"Nov 15, 13",0.45833333333333337
2013-11-18,3.53,3.54,3.47,3.47,13170893,13170893,-0.03,-0.857,3.5023,"Nov 18, 13",0.44583333333333347
2013-11-19,3.46,3.48,3.36,3.42,20169769,20169769,-0.05,-1.441,3.4013,"Nov 19, 13",0.42500000000000004
2013-11-20,3.44,3.46,3.4,3.42,9937360,9937360,0,0,3.4335,"Nov 20, 13",0.42500000000000004
2013-11-21,3.43,3.44,3.35,3.37,13648029,13648029,-0.05,-1.462,3.388,"Nov 21, 13",0.4041666666666668
2013-11-22,3.38,3.39,3.325,3.34,11315320,11315320,-0.03,-0.89,3.351,"Nov 22, 13",0.39166666666666666
2013-11-25,3.36,3.4,3.34,3.39,11611724,11611724,0.05,1.497,3.3682,"Nov 25, 13",0.4125000000000001
2013-11-26,3.42,3.48,3.4,3.45,16989264,16989264,0.06,1.77,3.4441,"Nov 26, 13",0.4375000000000001
2013-11-27,3.475,3.58,3.46,3.56,19876435,19876435,0.11,3.188,3.5298,"Nov 27, 13",0.4833333333333334
2013-11-29,3.6,3.68,3.58,3.64,15448409,15448409,0.08,2.247,3.6299,"Nov 29, 13",0.5166666666666668
2013-12-02,3.65,3.7,3.56,3.66,24119708,24119708,0.02,0.549,3.7458,"Dec 2, 13",0.5250000000000001
2013-12-03,3.64,3.71,3.58,3.62,23331326,23331326,-0.04,-1.093,3.6433,"Dec 3, 13",0.5083333333333334
2013-12-04,3.57,3.63,3.48,3.57,21613937,21613937,-0.05,-1.381,3.5534,"Dec 4, 13",0.4875
2013-12-05,3.56,3.65,3.55,3.64,14465719,14465719,0.07,1.961,3.6151,"Dec 5, 13",0.5166666666666668
2013-12-06,3.67,3.7,3.63,3.66,15825332,15825332,0.02,0.549,3.6726,"Dec 6, 13",0.5250000000000001
2013-12-09,3.66,3.7,3.63,3.63,10470670,10470670,-0.03,-0.82,3.6622,"Dec 9, 13",0.5125000000000001
2013-12-10,3.63,3.78,3.6,3.72,29571477,29571477,0.09,2.479,3.7287,"Dec 10, 13",0.5500000000000002
2013-12-11,3.74,3.77,3.66,3.68,13436717,13436717,-0.04,-1.075,3.703,"Dec 11, 13",0.5333333333333334
2013-12-12,3.68,3.75,3.645,3.69,10013887,10013887,0.01,0.272,3.693,"Dec 12, 13",0.5375000000000001
2013-12-13,3.7,3.72,3.6467,3.69,9074203,9074203,0,0,3.6936,"Dec 13, 13",0.5375000000000001
2013-12-16,3.64,3.66,3.51,3.59,22228578,22228578,-0.1,-2.71,3.5858,"Dec 16, 13",0.49583333333333335
2013-12-17,3.6,3.67,3.58,3.65,14836380,14836380,0.06,1.671,3.6362,"Dec 17, 13",0.5208333333333334
2013-12-18,3.64,3.67,3.6,3.65,12658143,12658143,0,0,3.6359,"Dec 18, 13",0.5208333333333334
2013-12-19,3.64,3.68,3.5959,3.65,10421404,10421404,0,0,3.6498,"Dec 19, 13",0.5208333333333334
2013-12-20,3.64,3.7,3.64,3.69,12766705,12766705,0.04,1.096,3.673,"Dec 20, 13",0.5375000000000001
2013-12-23,3.74,3.78,3.72,3.75,14531045,14531045,0.06,1.626,3.7522,"Dec 23, 13",0.5625000000000001
2013-12-24,3.77,3.8,3.75,3.77,5798855,5798855,0.02,0.533,3.7796,"Dec 24, 13",0.5708333333333334
2013-12-26,3.8,3.85,3.79,3.8,9887552,9887552,0.03,0.796,3.8299,"Dec 26, 13",0.5833333333333334
2013-12-27,3.82,3.829,3.76,3.78,8248819,8248819,-0.02,-0.526,3.7894,"Dec 27, 13",0.575
2013-12-30,3.79,3.88,3.78,3.85,17519322,17519322,0.07,1.852,3.8373,"Dec 30, 13",0.6041666666666667
2013-12-31,3.87,3.88,3.83,3.87,12348590,12348590,0.02,0.519,3.9697,"Dec 31, 13",0.6125000000000002
2014-01-02,3.85,3.98,3.84,3.95,20569754,20569754,0.08,2.067,3.9303,"Jan 2, 14",0.6458333333333335
2014-01-03,3.98,4,3.88,4,22922478,22922478,0.05,1.266,3.9534,"Jan 3, 14",0.6666666666666667
2014-01-06,4.01,4.18,3.99,4.13,42430476,42430476,0.13,3.25,4.1101,"Jan 6, 14",0.7208333333333333
2014-01-07,4.19,4.25,4.11,4.18,42963496,42963496,0.05,1.211,4.1944,"Jan 7, 14",0.7416666666666666
2014-01-08,4.23,4.26,4.14,4.18,30695472,30695472,0,0,4.2113,"Jan 8, 14",0.7416666666666666
2014-01-09,4.2,4.23,4.05,4.09,30691932,30691932,-0.09,-2.153,4.126,"Jan 9, 14",0.7041666666666667
2014-01-10,4.09,4.2,4.07,4.17,20889496,20889496,0.08,1.956,4.1337,"Jan 10, 14",0.7375
2014-01-13,4.19,4.2,4.09,4.13,22882208,22882208,-0.04,-0.959,4.1387,"Jan 13, 14",0.7208333333333333
2014-01-14,4.14,4.3,4.13,4.3,42473444,42473444,0.17,4.116,4.2364,"Jan 14, 14",0.7916666666666666
2014-01-15,4.34,4.6,4.32,4.47,66673256,66673256,0.17,3.953,4.494,"Jan 15, 14",0.8624999999999999
2014-01-16,4.5,4.51,4.32,4.38,47551923,47551923,-0.09,-2.013,4.4009,"Jan 16, 14",0.8250000000000001
2014-01-17,4.1501,4.35,4.11,4.18,45888891,45888891,-0.2,-4.566,4.2306,"Jan 17, 14",0.7416666666666666
2014-01-21,4.31,4.34,4.13,4.17,59709005,59709005,-0.01,-0.239,4.1639,"Jan 21, 14",0.7375
2014-01-22,3.79,3.82,3.66,3.67,86595469,86595469,-0.5,-11.99,3.7292,"Jan 22, 14",0.5291666666666667
2014-01-23,3.67,3.68,3.58,3.62,29894494,29894494,-0.05,-1.362,3.6109,"Jan 23, 14",0.5083333333333334
2014-01-24,3.6,3.61,3.41,3.47,48345256,48345256,-0.15,-4.144,3.3877,"Jan 24, 14",0.44583333333333347
2014-01-27,3.48,3.49,3.35,3.41,31356889,31356889,-0.06,-1.729,3.4014,"Jan 27, 14",0.42083333333333345
2014-01-28,3.43,3.57,3.41,3.54,28005291,28005291,0.13,3.812,3.5091,"Jan 28, 14",0.4750000000000001
2014-01-29,3.52,3.56,3.45,3.48,21791126,21791126,-0.06,-1.695,3.4736,"Jan 29, 14",0.45000000000000007
2014-01-30,3.51,3.52,3.45,3.48,17113312,17113312,0,0,3.4731,"Jan 30, 14",0.45000000000000007
2014-01-31,3.45,3.47,3.43,3.43,13991089,13991089,-0.05,-1.437,3.4435,"Jan 31, 14",0.4291666666666668
2014-02-03,3.43,3.44,3.33,3.33,22362916,22362916,-0.1,-2.915,3.3352,"Feb 3, 14",0.38750000000000007
2014-02-04,3.35,3.43,3.3,3.37,22702814,22702814,0.04,1.201,3.3258,"Feb 4, 14",0.4041666666666668
2014-02-05,3.36,3.37,3.2915,3.31,14917677,14917677,-0.06,-1.78,3.3108,"Feb 5, 14",0.37916666666666676
2014-02-06,3.32,3.46,3.32,3.41,16120622,16120622,0.1,3.021,3.4085,"Feb 6, 14",0.42083333333333345
2014-02-07,3.46,3.5,3.42,3.47,23147052,23147052,0.06,1.76,3.4287,"Feb 7, 14",0.44583333333333347
2014-02-10,3.5,3.64,3.45,3.63,21270432,21270432,0.16,4.611,3.5669,"Feb 10, 14",0.5125000000000001
2014-02-11,3.66,3.75,3.65,3.7,34241678,34241678,0.07,1.928,3.712,"Feb 11, 14",0.5416666666666669
2014-02-12,3.71,3.73,3.63,3.69,18344812,18344812,-0.01,-0.27,3.6794,"Feb 12, 14",0.5375000000000001
2014-02-13,3.64,3.71,3.64,3.7,13369550,13369550,0.01,0.271,3.686,"Feb 13, 14",0.5416666666666669
2014-02-14,3.7,3.72,3.64,3.69,12407198,12407198,-0.01,-0.27,3.6731,"Feb 14, 14",0.5375000000000001
2014-02-18,3.69,3.72,3.65,3.7,11969897,11969897,0.01,0.271,3.6916,"Feb 18, 14",0.5416666666666669
2014-02-19,3.7,3.74,3.68,3.72,14191899,14191899,0.02,0.541,3.7121,"Feb 19, 14",0.5500000000000002
2014-02-20,3.72,3.75,3.66,3.69,13333914,13333914,-0.03,-0.806,3.7107,"Feb 20, 14",0.5375000000000001
2014-02-21,3.71,3.75,3.66,3.69,13621903,13621903,0,0,3.6961,"Feb 21, 14",0.5375000000000001
2014-02-24,3.71,3.73,3.7,3.71,10724503,10724503,0.02,0.542,3.7134,"Feb 24, 14",0.5458333333333334
2014-02-25,3.73,3.735,3.66,3.69,9175398,9175398,-0.02,-0.539,3.6988,"Feb 25, 14",0.5375000000000001
2014-02-26,3.7,3.72,3.63,3.7,13223358,13223358,0.01,0.271,3.6878,"Feb 26, 14",0.5416666666666669
2014-02-27,3.69,3.77,3.68,3.71,18237447,18237447,0.01,0.27,3.7351,"Feb 27, 14",0.5458333333333334
2014-02-28,3.73,3.77,3.7,3.71,14655246,14655246,0,0,3.7382,"Feb 28, 14",0.5458333333333334
